mean_diff,std_diff,max_diff,min_diff,peak_to_peak,rms_diff,skewness,kurtosis,mean_cm,std_cm,cm_deviation,std_voutp,std_voutn,mean_voutp,mean_voutn,output_asymmetry,mean_asymmetry,fundamental,harmonic2,harmonic3,thd,spectral_energy,high_freq_ratio,fault_id,fault_name
-0.034735754883720944,0.8126720285468381,0.8556178,-0.9307949999999999,1.7864128,0.81341403888166,-0.011309316752291337,-1.9458425621151398,0.9564195330232558,0.36401505945758733,0.05641953302325575,0.7700581125147345,0.04778477464426447,0.9390072777076411,0.9737430325913621,0.7222733378704701,0.03473575488372094,1631.4609590203559,0.3292102514789423,0.16460512573947114,0.01,3002739.0411818596,0.02,0,healthy
-0.03456853344414896,0.8126675249093603,0.8555927,-0.9306333,1.786226,0.8134024155034117,-0.011664239052335107,-1.9460118178994554,0.9564771838763297,0.3640223077294749,0.05647718387632972,0.7700642460119187,0.04777709985369517,0.939140811269947,0.9737093447140958,0.7222871461582235,0.034568533444148786,1630.2634567437551,0.32829078173070525,0.16414539086535263,0.01,2998612.033783808,0.02,0,healthy
-0.034802860837765966,0.813254175272324,0.8557251,-0.9309029000000001,1.786628,0.8139985213256599,-0.01113720799909526,-1.9471683549364731,0.9563613265292553,0.3642602244081961,0.056361326529255296,0.7705952247289343,0.047832762570676646,0.9389078543550532,0.9737107151928192,0.7227624621582576,0.03480286083776596,1630.8589459132777,0.3297392653273772,0.1648696326636886,0.01,3003074.3525016983,0.02,0,healthy
-0.034757974634308526,0.8131315953723214,0.8556920000000001,-0.9308516,1.7865436000000001,0.8138741353510479,-0.01124931920227999,-1.9469259738794724,0.9563874004986702,0.36421095387159774,0.05638740049867019,0.7704842654379267,0.04782103420574658,0.9389563600066491,0.9737143346409575,0.7226632312321801,0.03475797463430841,1630.7345511606666,0.3294429237457849,0.16472146187289244,0.01,3002144.1805818584,0.02,0,healthy
-0.0349677496675532,0.8136247740035996,0.8557802000000001,-0.9310877,1.7868679,0.8143758446744482,-0.010805883434869058,-1.9479111341285729,0.9563107982047874,0.36441649251912483,0.05631079820478735,0.7709369383984876,0.04786206971474703,0.9387748932513298,0.9737426429188829,0.7230748686837406,0.034967749667553116,1631.2244023607186,0.3307153223726933,0.16535766118634665,0.01,3005906.070979404,0.02,0,healthy
-0.03450427117686169,0.8126324116411598,0.8556492,-0.9305690999999999,1.7862182999999998,0.8133646053149681,-0.01168936370079036,-1.9459361949585952,0.9564492578125,0.364000818007943,0.05644925781249999,0.7700251060917183,0.04778196731844497,0.9391450260970745,0.9736492972739361,0.7222431387732733,0.03450427117686161,1630.2331459006439,0.3281879912041703,0.16409399560208515,0.01,2998313.6868075295,0.02,0,healthy
-0.03452574055851067,0.8125693266783229,0.8555771999999999,-0.9305874,1.7861645999999998,0.8133024882659444,-0.011752756236462037,-1.9458157372429605,0.956482791456117,0.36397801950258957,0.05648279145611701,0.7699708266279816,0.04777198786523834,0.9391678219414893,0.9736935624999999,0.7221988387627432,0.034525740558510654,1630.1650244962389,0.32806094377047,0.164030471885235,0.01,2997863.2663352895,0.02,0,healthy
-0.034671271063122955,0.8125972383403337,0.8556499,-0.9307205,1.7863704,0.8133365655099184,-0.011356215546647681,-1.9456937074271592,0.9564127777076412,0.3639819929562496,0.05641277770764119,0.7699877926788679,0.047781267264714836,0.9390327072757474,0.9737039783388705,0.722206525414153,0.034671271063123066,1631.3867999755932,0.329035600218446,0.164517800109223,0.01,3002147.844705014,0.02,0,healthy
-0.03477521747508299,0.8126580384764799,0.8556712999999999,-0.9307346000000001,1.7864059,0.8134017477549942,-0.010972013791914603,-1.9458684087932525,0.956382032358804,0.3639965060063516,0.05638203235880401,0.7700369240528401,0.04779307141069019,0.9389260213621262,0.9737012388372094,0.7222438526421499,0.034775217475083164,1631.3948752831332,0.3302685613653978,0.1651342806826989,0.01,3002660.8717485466,0.02,0,healthy
-0.03470355139442232,0.8124844103451028,0.8557555,-0.9307444000000001,1.7864999000000001,0.8132252169806434,-0.011109148135566637,-1.9452842273319335,0.9563270801128817,0.3639178899249534,0.05632708011288168,0.769866140241796,0.04778902434218259,0.9389388901062417,0.9736424415006639,0.7220771158996134,0.03470355139442227,1632.5315935722633,0.3266894270714378,0.1633447135357189,0.01,3005327.3494905266,0.02,0,healthy
